202012281049,26679.5,26675.9,26667.08,-8.82,-1.32
202012281053,26690.0,26680.9,26669.28,-11.62,-2.8
202012281058,26690.0,26684.9,26672.28,-12.62,-1.0
202012281102,26685.0,26685.9,26674.68,-11.22,-1.4
202012281105,26690.0,26686.9,26676.28,-10.62,-0.6
202012281110,26685.0,26688.0,26676.48,-11.52,-0.9
202012281113,26680.0,26686.0,26676.68,-9.32,-2.2
202012281117,26685.0,26685.0,26676.08,-8.92,-0.4
202012281121,26695.0,26687.0,26676.28,-10.72,-1.8
202012281125,26710.0,26691.0,26677.88,-13.12,-2.4
202012281129,26715.0,26697.0,26679.48,-17.52,-4.4
202012281133,26715.0,26704.0,26681.28,-22.72,-5.2
202012281137,26710.0,26709.0,26682.78,-26.22,-3.5
202012281142,26725.0,26715.0,26684.58,-30.42,-4.2
202012281145,26730.0,26719.0,26687.58,-31.42,-1.0
202012281149,26740.0,26724.0,26690.78,-33.22,-1.8
202012281153,26750.0,26731.0,26694.18,-36.82,-3.6
202012281156,26745.0,26738.0,26696.98,-41.02,-4.2
202012281200,26740.0,26741.0,26699.78,-41.22,-0.2
202012281204,26745.0,26744.0,26702.98,-41.02,-0.2
202012281209,26747.5,26745.5,26706.08,-39.42,-1.6
202012281213,26745.0,26744.5,26709.28,-35.22,-4.2
202012281217,26755.0,26746.5,26712.68,-33.82,-1.4
202012281221,26770.0,26752.5,26716.28,-36.22,-2.4
202012281225,26765.0,26756.5,26719.48,-37.02,-0.8
202012281230,26745.0,26756.0,26722.1,-33.9,-3.12
202012281233,26760.0,26759.0,26724.9,-34.1,-0.2
202012281236,26765.0,26761.0,26727.9,-33.1,-1.0
202012281240,26765.0,26760.0,26731.1,-28.9,-4.2
202012281245,26770.0,26761.0,26734.3,-26.7,-2.2
202012281250,26765.0,26765.0,26737.5,-27.5,-0.8
202012281253,26760.0,26765.0,26740.7,-24.3,-3.2
202012281258,26765.0,26765.0,26743.9,-21.1,-3.2
202012281301,26770.0,26766.0,26746.9,-19.1,-2.0
202012281305,26750.0,26762.0,26748.5,-13.5,-5.6
202012281309,26742.0,26757.4,26749.58,-7.82,-5.68
202012281313,26750.0,26755.4,26750.98,-4.42,-3.4
202012281317,26755.0,26753.4,26752.78,-0.62,-3.8
202012281321,26750.0,26749.4,26753.78,4.38,5.0
202012281325,26740.0,26747.4,26754.18,6.78,2.4
202012281328,26745.0,26748.0,26754.38,6.38,0.4
202012281332,26740.0,26746.0,26753.98,7.98,1.6
202012281337,26735.0,26742.0,26753.58,11.58,3.6
202012281341,26745.0,26741.0,26753.78,12.78,1.2
202012281346,26735.0,26740.0,26753.38,13.38,0.6
202012281349,26745.0,26740.0,26753.28,13.28,0.1
202012281353,26740.0,26740.0,26753.08,13.08,0.2
202012281356,26735.0,26740.0,26752.28,12.28,0.8
202012281402,26740.0,26739.0,26751.08,12.08,0.2
202012281405,26740.0,26740.0,26750.08,10.08,2.0
202012281409,26745.0,26740.0,26750.08,10.08,0.0
202012281413,26750.0,26742.0,26749.68,7.68,2.4
202012281417,26760.0,26747.0,26749.48,2.48,5.2
202012281421,26760.0,26751.0,26749.28,-1.72,-4.2
202012281425,26760.0,26755.0,26748.88,-6.12,-4.4
202012281429,26755.0,26757.0,26748.48,-8.52,-2.4
202012281433,26760.0,26759.0,26748.48,-10.52,-2.0
202012281437,26765.0,26760.0,26748.48,-11.52,-1.0
202012281441,26750.0,26758.0,26747.68,-10.32,-1.2
202012281444,26760.0,26758.0,26748.08,-9.92,-0.4
202012281449,26760.0,26759.0,26748.8,-10.2,-0.28
202012281453,26755.0,26758.0,26749.0,-9.0,-1.2
202012281457,26770.0,26759.0,26749.6,-9.4,-0.4
202012281501,26790.0,26767.0,26751.2,-15.8,-6.4
202012281505,26800.0,26775.0,26753.6,-21.4,-5.6
202012281508,26800.0,26783.0,26755.8,-27.2,-5.8
202012281633,26800.0,26792.0,26758.2,-33.8,-6.6
202012281636,26805.0,26799.0,26761.0,-38.0,-4.2
202012281641,26810.0,26803.0,26763.6,-39.4,-1.4
202012281645,26800.0,26803.0,26766.2,-36.8,-2.6
202012281649,26795.0,26802.0,26768.2,-33.8,-3.0
202012281653,26795.0,26801.0,26770.4,-30.6,-3.2
202012281657,26785.0,26797.0,26772.4,-24.6,-6.0
202012281701,26790.0,26793.0,26774.4,-18.6,-6.0
202012281705,26795.0,26792.0,26776.6,-15.4,-3.2
202012281709,26780.0,26789.0,26778.0,-11.0,-4.4
202012281713,26780.0,26786.0,26779.2,-6.8,-4.2
202012281717,26780.0,26785.0,26780.0,-5.0,-1.8
202012281721,26785.0,26784.0,26781.0,-3.0,-2.0
202012281725,26795.0,26784.0,26782.4,-1.6,-1.4
202012281729,26799.0,26787.8,26784.16,-3.64,-2.04
202012281733,26800.0,26791.8,26785.76,-6.04,-2.4
202012281738,26795.0,26794.8,26786.96,-7.84,-1.8
202012281741,26795.0,26796.8,26788.76,-8.04,-0.2
202012281745,26790.0,26795.8,26789.96,-5.84,-2.2
202012281748,26795.0,26795.0,26791.36,-3.64,-2.2
202012281752,26785.0,26792.0,26792.56,0.56,4.2
202012281757,26795.0,26792.0,26793.56,1.56,1.0
202012281801,26795.0,26792.0,26793.76,1.76,0.2
202012281804,26795.0,26793.0,26793.56,0.56,1.2
202012281809,26790.0,26792.0,26793.16,1.16,0.6
202012281813,26800.0,26795.0,26793.16,-1.84,-3.0
202012281816,26790.0,26794.0,26792.56,-1.44,-0.4
202012281821,26795.0,26794.0,26791.96,-2.04,-0.6
202012281825,26805.0,26796.0,26792.16,-3.84,-1.8
202012281829,26795.0,26797.0,26792.16,-4.84,-1.0
202012281833,26800.0,26797.0,26792.36,-4.64,-0.2
202012281837,26795.0,26798.0,26792.76,-5.24,-0.6
202012281841,26790.0,26797.0,26792.76,-4.24,-1.0
202012281845,26800.0,26796.0,26792.96,-3.04,-1.2
202012281848,26800.0,26797.0,26793.76,-3.24,-0.2
202012281853,26800.0,26797.0,26794.56,-2.44,-0.8
202012281857,26800.0,26798.0,26795.36,-2.64,-0.2
202012281901,26795.0,26799.0,26795.76,-3.24,-0.6
202012281904,26795.0,26798.0,26795.76,-2.24,-1.0
202012281909,26795.0,26797.0,26795.6,-1.4,-0.84
202012281913,26795.0,26796.0,26795.4,-0.6,-0.8
202012281916,26795.0,26795.0,26795.4,0.4,1.0
202012281921,26795.0,26795.0,26795.4,0.4,0.0
202012281924,26800.0,26796.0,26795.8,-0.2,-0.6
202012281929,26795.0,26796.0,26795.8,-0.2,-0.0
202012281932,26805.0,26798.0,26796.6,-1.4,-1.2
202012281937,26800.0,26799.0,26796.8,-2.2,-0.8
202012281941,26800.0,26800.0,26797.0,-3.0,-0.8
202012281945,26805.0,26801.0,26797.4,-3.6,-0.6
202012281949,26810.0,26804.0,26798.2,-5.8,-2.2
202012281952,26805.0,26804.0,26798.4,-5.6,-0.2
202012281957,26800.0,26804.0,26798.8,-5.2,-0.4
202012282002,26805.0,26805.0,26799.2,-5.8,-0.6
202012282004,26810.0,26806.0,26799.4,-6.6,-0.8
202012282009,26820.0,26808.0,26800.4,-7.6,-1.0
202012282012,26830.0,26813.0,26801.6,-11.4,-3.8
202012282016,26825.0,26818.0,26802.8,-15.2,-3.8
202012282021,26820.0,26821.0,26804.0,-17.0,-1.8
202012282024,26825.0,26824.0,26805.0,-19.0,-2.0
202012282029,26835.0,26827.0,26806.4,-20.6,-1.6
202012282033,26835.0,26828.0,26807.8,-20.2,-0.4
202012282036,26830.0,26829.0,26809.0,-20.0,-0.2
202012282040,26830.0,26831.0,26810.4,-20.6,-0.6
202012282044,26830.0,26832.0,26811.8,-20.2,-0.4
202012282049,26830.0,26831.0,26813.2,-17.8,-2.4
